"Company";"Company_Old";"NAIC";"Plan";"State";"Area";"Zip_Lookup_Code";"Gender";"T/NT";"Couple_Fac";"Eff_Date";"Rate_Type";"Age_For_Sorting";"Lowest_Rate?";"Highest_Rate?";"Age";"Monthly_Rate";"Quarterly_Rate";"Semi-Annual_Rate";"Annual_Rate";"Policy Fee";"Household Discount"
"AFLAC";"AFLAC";60380.00;"A";"MI";3;5509.00;"Male";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";226.30;685.19;1370.38;2740.75;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";1;5999.00;"Female";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";108.81;332.46;664.91;1329.82;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";1;5999.00;"Female";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";128.12;390.38;780.75;1561.51;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";1;5999.00;"Female";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";124.77;380.32;760.64;1521.27;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";1;5999.00;"Female";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";147.44;448.32;896.65;1793.30;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";1;5999.00;"Male";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";121.41;370.23;740.47;1480.93;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";1;5999.00;"Male";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";144.07;438.24;876.48;1752.96;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";1;5999.00;"Male";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";139.88;425.65;851.29;1702.59;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";1;5999.00;"Male";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";166.74;506.25;1012.49;2024.99;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";2;6000.00;"Female";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";121.41;370.23;740.47;1480.94;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";2;6000.00;"Female";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";142.91;434.74;869.48;1738.95;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";2;6000.00;"Female";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";139.17;423.54;847.07;1694.15;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";2;6000.00;"Female";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";164.42;499.27;998.54;1997.08;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";2;6000.00;"Male";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";135.43;412.31;824.61;1649.22;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";2;6000.00;"Male";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";160.67;488.04;976.08;1952.16;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";2;6000.00;"Male";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";156.00;474.02;948.03;1896.06;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"A";"TN";2;6000.00;"Male";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";185.92;563.77;1127.55;2255.10;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"AK";1;7205.00;"Female";"Non-Tobacco";"";12/3/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";146.27;444.82;889.64;1779.29;"$20";
"AFLAC";"AFLAC";60380.00;"F";"AK";1;7205.00;"Female";"Non-Tobacco";"";12/3/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";213.58;646.76;1293.51;2587.03;"$20";
"AFLAC";"AFLAC";60380.00;"F";"AK";1;7205.00;"Female";"Tobacco";"";12/3/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";168.50;511.53;1023.06;2046.12;"$20";
"AFLAC";"AFLAC";60380.00;"F";"AK";1;7205.00;"Female";"Tobacco";"";12/3/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";245.92;743.78;1487.57;2975.14;"$20";
"AFLAC";"AFLAC";60380.00;"F";"AK";1;7205.00;"Male";"Non-Tobacco";"";12/3/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";164.16;498.50;997.00;1994.00;"$20";
"AFLAC";"AFLAC";60380.00;"F";"AK";1;7205.00;"Male";"Non-Tobacco";"";12/3/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";240.92;728.79;1457.58;2915.16;"$20";
"AFLAC";"AFLAC";60380.00;"F";"AK";1;7205.00;"Male";"Tobacco";"";12/3/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";189.08;573.27;1146.53;2293.06;"$20";
"AFLAC";"AFLAC";60380.00;"F";"AK";1;7205.00;"Male";"Tobacco";"";12/3/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";277.36;838.11;1676.22;3352.43;"$20";
"AFLAC";"AFLAC";60380.00;"F";"MI";1;5507.00;"Female";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";142.59;433.95;867.91;1735.82;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";1;5507.00;"Female";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";208.24;630.96;1261.93;2523.85;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";1;5507.00;"Female";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";164.28;499.04;998.07;1996.14;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";1;5507.00;"Female";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";239.77;725.60;1451.21;2902.42;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";1;5507.00;"Male";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";160.04;486.31;972.62;1945.25;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";1;5507.00;"Male";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";234.90;710.98;1421.95;2843.90;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";1;5507.00;"Male";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";184.35;559.26;1118.52;2237.04;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";1;5507.00;"Male";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";270.43;817.62;1635.24;3270.49;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";2;5508.00;"Female";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";167.74;509.43;1018.85;2037.70;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";2;5508.00;"Female";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";244.80;740.70;1481.39;2962.79;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";2;5508.00;"Female";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";193.20;585.82;1171.65;2343.30;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";2;5508.00;"Female";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";281.82;851.80;1703.59;3407.18;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";2;5508.00;"Male";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";188.22;570.89;1141.78;2283.55;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";2;5508.00;"Male";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";276.10;834.62;1669.25;3338.50;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";2;5508.00;"Male";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";216.75;656.52;1313.04;2626.08;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";2;5508.00;"Male";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";317.81;959.82;1919.64;3839.27;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";3;5509.00;"Female";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";186.60;566.03;1132.06;2264.11;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";3;5509.00;"Female";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";272.22;823.00;1645.99;3291.98;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";3;5509.00;"Female";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";214.89;650.92;1301.83;2603.66;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";3;5509.00;"Female";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";313.35;946.44;1892.88;3785.76;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";3;5509.00;"Male";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";209.36;634.32;1268.64;2537.28;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";3;5509.00;"Male";"Non-Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";307.00;927.36;1854.72;3709.44;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";3;5509.00;"Male";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";241.06;729.47;1458.94;2917.87;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"MI";3;5509.00;"Male";"Tobacco";"";10/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";353.35;1066.46;2132.93;4265.86;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";1;5999.00;"Female";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";137.36;418.10;836.19;1672.39;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";1;5999.00;"Female";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";200.32;606.99;1213.98;2427.96;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";1;5999.00;"Female";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";158.35;481.06;962.12;1924.24;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";1;5999.00;"Female";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";230.55;697.67;1395.35;2790.69;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";1;5999.00;"Male";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";154.15;468.47;936.94;1873.87;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";1;5999.00;"Male";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";225.51;682.55;1365.09;2730.18;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";1;5999.00;"Male";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";177.65;538.98;1077.96;2155.93;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";1;5999.00;"Male";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";259.93;785.82;1571.64;3143.29;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";2;6000.00;"Female";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";153.20;465.61;931.22;1862.43;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";2;6000.00;"Female";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";223.31;675.96;1351.93;2703.86;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";2;6000.00;"Female";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";176.57;535.73;1071.45;2142.91;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";2;6000.00;"Female";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";256.97;776.95;1553.91;3107.82;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";2;6000.00;"Male";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";171.89;521.70;1043.41;2086.81;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";2;6000.00;"Male";"Non-Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";251.36;760.11;1520.22;3040.43;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";2;6000.00;"Male";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";198.07;600.23;1200.46;2400.92;"$20";"7%"
"AFLAC";"AFLAC";60380.00;"F";"TN";2;6000.00;"Male";"Tobacco";"";11/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";289.70;875.12;1750.24;3500.48;"$20";"7%"
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";1;7042.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";94.38;300.25;589.16;1133.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";1;7042.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";129.53;412.08;808.60;1555.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";1;7042.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";104.79;333.37;654.16;1258.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";1;7042.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";143.94;457.92;898.56;1728.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";1;7042.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";108.54;345.30;677.56;1303.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";1;7042.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";149.02;474.09;930.28;1789.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";1;7042.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";120.62;383.72;752.96;1448.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";1;7042.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";165.68;527.09;1034.28;1989.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";2;7041.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";111.37;354.31;695.24;1337.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";2;7041.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";152.86;486.28;954.20;1835.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";2;7041.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";123.62;393.26;771.68;1484.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";2;7041.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";169.85;540.34;1060.28;2039.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";2;7041.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";128.12;407.57;799.76;1538.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";2;7041.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";175.85;559.42;1097.72;2111.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";2;7041.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";142.36;452.89;888.68;1709.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"MI";2;7041.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";195.51;621.96;1220.44;2347.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"TN";1;7763.00;"Female";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";90.38;287.53;564.20;1085.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"TN";1;7763.00;"Female";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";123.87;394.06;773.24;1487.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"TN";1;7763.00;"Female";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";100.29;319.06;626.08;1204.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"TN";1;7763.00;"Female";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";137.61;437.78;859.04;1652.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"TN";1;7763.00;"Male";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";103.79;330.19;647.92;1246.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"TN";1;7763.00;"Male";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";142.53;453.42;889.72;1711.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"TN";1;7763.00;"Male";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";115.37;367.03;720.20;1385.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"A";"TN";1;7763.00;"Male";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";158.35;503.77;988.52;1901.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";1;7042.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";136.95;435.66;854.88;1644.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";1;7042.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";180.84;575.32;1128.92;2171.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";1;7042.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";152.19;484.16;950.04;1827.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";1;7042.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";200.92;639.18;1254.24;2412.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";1;7042.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";157.52;501.12;983.32;1891.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";1;7042.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";207.83;661.18;1297.40;2495.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";1;7042.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";175.01;556.77;1092.52;2101.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";1;7042.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";230.99;734.85;1441.96;2773.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";2;7041.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";161.60;514.10;1008.80;1940.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";2;7041.00;"Female";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";213.41;678.93;1332.24;2562.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";2;7041.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";179.59;571.34;1121.12;2156.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";2;7041.00;"Female";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";237.07;754.19;1479.92;2846.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";2;7041.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";185.84;591.22;1160.12;2231.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";2;7041.00;"Male";"Non-Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";245.24;780.16;1530.88;2944.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";2;7041.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";206.50;656.94;1289.08;2479.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"MI";2;7041.00;"Male";"Tobacco";"";4/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";272.56;867.08;1701.44;3272.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"TN";1;7763.00;"Female";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";130.95;416.58;817.44;1572.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"TN";1;7763.00;"Female";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";172.93;550.14;1079.52;2076.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"TN";1;7763.00;"Female";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";145.61;463.22;908.96;1748.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"TN";1;7763.00;"Female";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";192.09;611.09;1199.12;2306.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"TN";1;7763.00;"Male";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";150.61;479.12;940.16;1808.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"TN";1;7763.00;"Male";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";198.84;632.56;1241.24;2387.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"TN";1;7763.00;"Male";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";167.35;532.39;1044.68;2009.00;"$20";
"American Continental Insurance Company";"American Continental";12321.00;"F";"TN";1;7763.00;"Male";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";220.91;702.78;1379.04;2652.00;"$20";
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";1;8235.00;"Female";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";120.41;361.20;722.40;1444.80;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";1;8235.00;"Female";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";178.58;535.69;1071.38;2142.76;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";1;8235.00;"Female";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";120.41;361.20;722.40;1444.80;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";1;8235.00;"Female";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";178.58;535.69;1071.38;2142.76;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";1;8235.00;"Male";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";144.07;432.17;864.35;1728.70;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";1;8235.00;"Male";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";227.56;682.61;1365.23;2730.46;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";1;8235.00;"Male";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";144.07;432.17;864.35;1728.70;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";1;8235.00;"Male";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";227.56;682.61;1365.23;2730.46;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";2;8236.00;"Female";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";126.04;378.08;756.16;1512.32;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";2;8236.00;"Female";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";186.92;560.72;1121.44;2242.89;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";2;8236.00;"Female";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";126.04;378.08;756.16;1512.32;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";2;8236.00;"Female";"Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";186.92;560.72;1121.44;2242.89;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";2;8236.00;"Male";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";150.80;452.37;904.74;1809.48;;
"American Republic Corp Insurance Company (Preferred Single)";"American Republic";67679.00;"A";"TN";2;8236.00;"Male";"Non-Tobacco";"";6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";238.19;714.51;1429.02;2858.05;;
